,id,scaled_skl,scaled_rp,bpm,scaled_bh,key,scale,scaled_levenshtein,aggregated
4522,music/Metal&Rock/RockPunkSkaetc/Audioslave-Audioslave/06-SetItOffmp3,3.1204378034686303e-09,0.3114469866624475, 86.4677200317,0.5930155709713828, A, major,0.218335343787696,0.28069947613549107
4523,music/Metal&Rock/Metalcore/TheAmityAffliction/TheAmityAffliction-LetTheOceanTakeMe/05NeverAlonemp3,2.8682800457072895e-09,0.2873310377054548, 139.502304077,0.6222978533282442, F#, major,0.21326899879372738,0.28072447317392657
4524,music/Songs/Metal/Rock/Deftones-MyOwnSummer(ShoveIt)mp3,3.479639610725576e-09,0.25048056587805945, 143.324127197,0.65631081374655, F#, minor,0.21640530759951748,0.2807991726759416
4525,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-July/PigSquealsAndBreakdowns-July-07ForbiddenToFly-Succubusmp3,3.5345324820021846e-09,0.2661782349156799, 116.571807861,0.6466481265236966, A, minor,0.21037394451145958,0.28080007737134216
4526,music/Metal&Rock/RockPunkSkaetc/Anathema-InternalLandscapes/05Arielwav,1.9024233034790186e-09,0.12339478093363745, 122.937744141,0.8056336902399264, A#, major,0.1942098914354644,0.28080959112786286
4527,music/Modern&Soundtrack/HipHop/BlissNEso-OffTheGrid[Explicit]/01-OffTheGrid[Explicit]mp3,1.977396505048156e-09,0.3544256614544956, 113.868545532,0.5664490281494634, D#, major,0.20241254523522317,0.2808218092041447
4528,music/Modern&Soundtrack/Electronic/MerkabaMusic-100thCompilation/Sigil-100thCompilation-02Portcullismp3,1.1390937077053324e-09,0.3025498128978383, 99.9504699707,0.6243623410056959, C#, minor,0.19638118214716527,0.28082333429744827
4529,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/15-Arkona-Kupaletsmp3,3.1071921245406126e-09,0.33821315831056725, 143.792129517,0.5642112390012338, F, minor,0.2209891435464415,0.2808533859913587
4530,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-LongForgottenSongs/13JoinTheRanksmp3,3.7182810105202117e-09,0.36942605902674447, 172.265838623,0.5137796671020401, D#, minor,0.24028950542822677,0.28087380881882307
4531,music/Songs/Metal/Death/OmniumGatherum-NewWorldShadowsmp3,3.3111178629277156e-09,0.2376752096171815, 122.389251709,0.685855188206, C#, minor,0.2,0.28088260028357487
4532,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-NewWorldShadowsmp3,3.3111178629277156e-09,0.2376752096171815, 122.389251709,0.685855188206, C#, minor,0.2,0.28088260028357487
4533,music/Modern&Soundtrack/Pop/Rock'n'Pop-Christmas/10CHynde2000Milesmp3,2.8950956266295743e-09,0.24955206409580755, 68.5721588135,0.6406925838061801, G, major,0.23353437876960192,0.2809447573916713
4534,music/Metal&Rock/Oldschool&Others/Ghost/Ghost-Meliora(DeluxeEdition)/09-Absolutionmp3,3.1036711251104107e-09,0.27112755340523503, 122.345947266,0.6544213153455046, G, minor,0.1983112183353438,0.2809650225474386
4535,music/Metal&Rock/Metalcore/Annisokay-TheLucidDream(er)/14-TheFinalRound(HoppiTronicRemix)mp3,2.9916841660966314e-09,0.23615501088645371, 139.765579224,0.6826721676270683, E, minor,0.20506634499396864,0.2809733816247937
4536,music/Metal&Rock/Metalcore/Architects/Architects-HolyHell/02Hereaftermp3,3.5256162745423695e-09,0.28785196882033726, 120.916030884,0.6179749008836145, F#, minor,0.2180940892641737,0.2809802406234354
4537,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-AppealToReason/14HistoriaCalamitatummp3,4.049368155313612e-09,0.3233927998280812, 96.3105697632,0.5713649428786297, A#, minor,0.22919179734620024,0.28098738602556983
4538,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-Ragnarok/08-Odalmp3,1.6523604149599667e-09,0.31505648329544633, 117.430648804,0.5951205057051447, G, major,0.21399276236429432,0.2810424382543114
4539,music/Metal&Rock/AlternativeMetal/Mastodon-OnceMore'RoundTheSun/02_Mastodon_TheMotherloadmp3,4.106069268920091e-09,0.2809287564716959, 146.145843506,0.633357802496361, C, minor,0.20989143546441497,0.2810444996346353
4540,music/Metal&Rock/MelodicDeathMetal/Soilwork/Soilwork-Tonguemp3,3.6042700968543058e-09,0.23536331178966893, 112.235290527,0.6789680370603538, F#, minor,0.20989143546441497,0.2810556969796769
4541,music/Songs/Metal/Death/Soilwork-Tonguemp3,3.6042700968543058e-09,0.23536331178966893, 112.235290527,0.6789680370603538, F#, minor,0.20989143546441497,0.2810556969796769
4542,music/Metal&Rock/SymphonicMetal/Epica-TheQuantumEnigmaCD3/05-Epica-SenseWithoutSanitymp3,2.822454940634758e-09,0.19402863371408616, 120.500671387,0.7212966349736956, A, minor,0.2089264173703257,0.2810629222201406
4543,music/Metal&Rock/SymphonicMetal/BeyondTheBlack-LostInForever/04-BeyondTheBlack-AgainstTheWorldmp3,3.1952713932215852e-09,0.2738273797367592, 109.999664307,0.6299611539478859, C#, major,0.22050663449939686,0.28107379284482836
4544,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Iconoclast/02Endzeitmp3,4.288603279758323e-09,0.2887767887525358, 89.4580383301,0.6068566018637714, C, minor,0.2287092882991556,0.28108567080101654
4545,music/Metal&Rock/AlternativeMetal/Kvelertak-Kvelertak/10-Ordsmedaravrangmp3,3.6961903085335537e-09,0.21375417915314882, 134.984542847,0.7101606139947538, A, minor,0.20048250904704462,0.2810993264727844
4546,music/Metal&Rock/FolkMetal/Finntroll-Nifelvind/02-Solsaganmp3,3.946954127817273e-09,0.24677358466475, 178.206207275,0.6802794620336563, C, minor,0.19734620024125452,0.28109981272165374
4547,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-Beyond/11-Subdivisions(BonusTrack)mp3,3.4242310323350292e-09,0.2419719286293972, 133.00050354,0.6857753791112835, G#, minor,0.19686369119420988,0.2811527505897804
4548,music/Jazz&Klassik/MarcinPatrzalek-Hush/03_Saltwav,1.5369855226218532e-09,0.1916678078149936, 122.956138611,0.7230809469168252, G, major,0.20989143546441497,0.28116004793330485
4549,music/Metal&Rock/ProgressiveMetal/DreamTheater-DreamTheater/05TheBiggerPicturewav,2.860873387003629e-09,0.24486147157398955, 143.948867798,0.6732899575323993, G, major,0.20651387213510253,0.28116632602559116
4550,music/Metal&Rock/PowerMetal/Dragonforce-InhumanRampage/Dragonforce-TrailofBrokenHeartsmp3,3.17186033683364e-09,0.2669746461049641, 144.827285767,0.6736598883588911, A, major,0.18407720144752715,0.28117793477081066
4551,music/Metal&Rock/PowerMetal/Dragonforce-InhumanRampage/Dragonforce-TheFlameofYouthmp3,3.9444003001144204e-09,0.24484047827299749, 99.9875335693,0.666395633212832, C#, minor,0.2135102533172497,0.28118659218686987
4552,music/Metal&Rock/PostRock/Cloudkicker-LetYourselfBeHuge/06It'sinsidemeandI'minsideitmp3,1.6794731710924232e-09,0.21093102773405908, 139.980926514,0.700946581675205, A#, major,0.21302774427020507,0.2812263388397356
4553,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/BloodandWineOST/19GuillaumeversustheShaelmaarmp3,2.2953328775116763e-09,0.19205279759465074, 89.3916320801,0.6983044425214177, D, major,0.2347406513872135,0.2812744734496537
4554,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/TwinPeaksmp3,1.733660092440207e-09,0.16505605430924744, 143.552825928,0.7554695149752966, F, major,0.204583835946924,0.28127735174128204
4555,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/7OrbitCulture-Corotmp3,3.261504496089728e-09,0.24285993006106263, 99.918838501,0.659143855772669, A, major,0.22316043425814233,0.28129105583834463
4556,music/Metal&Rock/AlternativeMetal/LinkinPark-NewDivide/03-LinkinPark-NewDivide(ACappella)mp3,2.469748533156047e-09,0.43546277578661374, 117.881256104,0.4735556723892118, A#, major,0.21640530759951748,0.2813559395612729
4557,music/Modern&Soundtrack/Soundtrack/Transistor-Soundtrack/DarrenKorb-TransistorOriginalSoundtrack-16Sandboxmp3,1.2652486121146988e-09,0.28134890960828424, 112.902603149,0.6264887349824481, E, major,0.21761158021712906,0.2813623065182775
4558,music/Metal&Rock/AlternativeMetal/NothingMore-NothingMore/13Jennymp3,2.613471016609446e-09,0.26970585260804353, 105.905715942,0.6423469347159194, D, major,0.2135102533172497,0.2813907608136709
4559,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/2OrbitCulture-Blackspheremp3,3.449042533759106e-09,0.24087034611619879, 144.922241211,0.6790534520809076, A, minor,0.20579010856453558,0.28142847755267114
4560,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-TheJesterRace/12_InFlames_Gyroscopemp3,3.8819006641674915e-09,0.2442528347374243, 102.006385803,0.6511868769736777, C, minor,0.23039806996381182,0.2814594463892036
4561,music/Modern&Soundtrack/Soundtrack/EndlessLegend-Soundtrack/28NomadicCities(TheRovinClans)mp3,5.514101301559537e-10,0.20193479869163938, 91.9116668701,0.7024543346103592, F, major,0.22147165259348614,0.28146519661172376
4562,music/Metal&Rock/MelodicDeathMetal/Raunchy/Raunchy-WastelandDiscotheque/06WelcometheStormwav,4.000535461137185e-09,0.2712142626629126, 149.005157471,0.6308553895371, B, minor,0.22388419782870927,0.2814884635073143
4563,music/Metal&Rock/DeathMetal/Gojira/Gojira-L'EnfantSauvage/02-Gojira-LEnfantSauvagemp3,3.10300135848544e-09,0.25453750862785823, 129.507110596,0.6659757312839837, C, minor,0.20554885404101328,0.28151552426396415
4564,music/Metal&Rock/Oldschool&Others/JudasPriest-SingleCuts/10-HotRockin'mp3,2.9192779587052087e-09,0.35165843024424315, 172.265441895,0.5744510351914707, D, major,0.2,0.2815273670887479
4565,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-July/PigSquealsAndBreakdowns-July-23UntilWeCollapse-BreakofDawnmp3,3.4058667877388136e-09,0.24176915664893817, 97.9679107666,0.6589901449029355, G#, major,0.2255729794933655,0.2815830711127765
4566,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartThree/12AsOceans-WandererAboveTheMistmp3,3.558969769151475e-09,0.2215882271594743, 123.924598694,0.6915729311662231, G, minor,0.21326899879372738,0.28160754016959866
4567,music/Metal&Rock/Stoner&BandcampStuff/Lulacruza-Orcas/Lulacruza-Orcas-04UnoResuenamp3,1.6826241886696136e-09,0.32290260709437785, 154.378143311,0.6011180024482826, B, minor,0.20241254523522317,0.2816082891151269
4568,music/Metal&Rock/RockPunkSkaetc/RedHotChiliPeppers-GreatestHits/09_ParallelUniversemp3,3.9275242195849546e-09,0.38712879942436135, 128.892364502,0.52691079489135, C, minor,0.21254523522316043,0.281646208366599
4569,music/Metal&Rock/BlackMetal/Belzebubs-BlackenedCall/Belzebubs-BlackenedCallmp3,2.430614513443908e-09,0.10691221071045452, 91.7957229614,0.7960352601884989, A, minor,0.22364294330518697,0.2816476041586887
4570,music/Metal&Rock/PowerMetal/Sabaton-TheArtOfWarRe-Armed/03_Sabaton_TheArtofWarmp3,3.5725643225295193e-09,0.3248801659142969, 84.0966491699,0.5875097681750746, E, minor,0.21423401688781665,0.2816559886374381
4571,music/Metal&Rock/Atmospheric&Nichtmetallisches/IvarBjørnson&EinarSelvik-Hugsjá/01-Hugsjámp3,2.0588132431795233e-09,0.2023975971098085, 119.938667297,0.724978522673378, E, minor,0.19927623642943304,0.28166308956785824
4572,music/Metal&Rock/AlternativeMetal/AvengedSevenfold-Nightmare/08Victimmp3,2.841045515416145e-09,0.2730613353658046, 129.682022095,0.6417773003163189, C, minor,0.2118214716525935,0.2816650275439406
4573,music/Metal&Rock/BlackMetal/Enslaved-Vertebrae/08-TheWatchermp3,3.0373444945391045e-09,0.2368988459325454, 149.000915527,0.6726560056826004, G#, minor,0.21712907117008443,0.2816709814556437
4574,music/Modern&Soundtrack/HipHop/ThePassionHifi/ThePassionHiFi-GottaGetUpwav,1.202859812998246e-09,0.23078172229649352, 87.9984359741,0.67033756353684, D, major,0.2255729794933655,0.2816730666323897
4575,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-30Verbera-Exodusmp3,3.1999756895082477e-09,0.2791177591436382, 111.974388123,0.625165314533429, G#, minor,0.2224366706875754,0.28167993689115456
4576,music/Metal&Rock/FolkMetal/Tyr-Valkyrja/Týr-FánarBurturBrandaljóðmp3,3.1839755728628708e-09,0.2986756959591729, 166.524719238,0.6249287806303568, E, minor,0.20337756332931242,0.2817455107757044
4577,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-09FistToFace-DropDeadmp3,3.2922038562514467e-09,0.2576021083421872, 120.012413025,0.6460840980499335, C, major,0.22340168878166466,0.2817719746164973
4578,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/BloodandWineOST/03ForHonor!ForToussaint!mp3,2.453569019962423e-09,0.29431500057997584, 119.920150757,0.5961122723481741, D, minor,0.23667068757539203,0.28177449073927774
4579,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-Atoma/11-MercilessFatemp3,3.2263668143542874e-09,0.2245495492908858, 120.009155273,0.682066365964001, G#, minor,0.22050663449939686,0.28178063824516264
4580,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/24BitWav/7OrbitCulture-Corotwav,3.261103601070295e-09,0.2426327024894238, 99.9450302124,0.6618689987961124, A, major,0.22267792521109772,0.28179490743943436
4581,music/Metal&Rock/PowerMetal/Sabaton-TheLastStand/02LastDyingBreathwav,3.573069074353687e-09,0.3331737864976898, 156.391769409,0.5817833450716197, F#, minor,0.21230398069963813,0.2818152789605042
4582,music/Oldschool/RaidtheArcade-Armada/10-IHateMyselfforLovingYoump3,2.257467345575467e-09,0.26516113228306254, 123.794921875,0.6600048174794938, E, minor,0.20217129071170084,0.28183431068293113
4583,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/31SingforMe(Lohse'sTheme-Bobby'sVersion)wav,1.575855080425492e-09,0.2023650684712641, 91.5034484863,0.6953029213263162, G, major,0.22967430639324488,0.28183557444167007
4584,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Colony/15ManMadeGodmp3,3.785871779631323e-09,0.26822093545878994, 80.4588317871,0.6322366173288932, F, minor,0.2270205066344994,0.2818695158020136
4585,music/Metal&Rock/AlternativeMetal/LinkinPark-MinutesToMidnight/11-InPiecesmp3,2.760587481624039e-09,0.35947459256613534, 161.537490845,0.5656080187163177, G#, major,0.20241254523522317,0.28187378981956596
4586,music/Jazz&Klassik/MarcinPatrzalek-Hush/10_Hush_Essex_Remixwav,2.6786796773152223e-09,0.3848779392394757, 132.027572632,0.5385285638196681, E, minor,0.20410132689987937,0.2818769581594257
4587,music/Metal&Rock/MelodicDeathMetal/Wolfheart/Wolfheart-ConstellationOfTheBlackLight/07Valkyriemp3,3.2725569245917665e-09,0.23265347015043095, 125.040145874,0.7023697032138472, G, minor,0.1925211097708082,0.2818860716019108
4588,music/Metal&Rock/SymphonicMetal/Epica-TheQuantumEnigmaCD3/06-Epica-UnchainUtopiamp3,2.745890136697655e-09,0.19243245038065263, 90.9237442017,0.7115101351522413, B, minor,0.22364294330518697,0.2818963828959927
4589,music/Metal&Rock/Metalcore/Copia-Epoch/06NoTimemp3,3.8192123205555466e-09,0.3574739630711115, 172.26524353,0.5587385292509977, G#, major,0.21158021712907116,0.28194817831759816
4590,music/Oldschool/RaidtheArcade-Armada/13-BlackBettymp3,2.3845614250511184e-09,0.3392859278137154, 117.41394043,0.5588763265248058, E, major,0.22967430639324488,0.2819591407790819
4591,music/Songs/RockPop/HipHop/Casper-ImAscheregenmp3,2.2019258135546302e-09,0.31875491856321914, 142.760360718,0.6086920904847064, B, minor,0.20048250904704462,0.28198238007422405
4592,music/Metal&Rock/PowerMetal/Gloryhammer-Space1992/08-Gloryhammer-UniverseonFiremp3,3.5762950377448595e-09,0.3030981721066958, 172.265197754,0.6188766110406118, F#, minor,0.2060313630880579,0.2820015374529151
4593,music/Metal&Rock/AlternativeMetal/ScarsOnBroadway-Dictator/09-WeWonÔÇÖtObeymp3,4.038736559443953e-09,0.4028264177943205, 162.297805786,0.5218124163179941, G#, major,0.20337756332931242,0.28200410037009094
4594,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Clayman/02-PinballMapmp3,4.21005678734744e-09,0.2991822374582507, 113.684036255,0.5996453317586911, A#, minor,0.22919179734620024,0.2820048426932997
4595,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/HeartsofStoneOST/03-You'reImmortal_mp3,1.8609814197145245e-09,0.16671786915326434, 140.051116943,0.740655343580564, G, minor,0.2209891435464415,0.2820905895353128
4596,music/Metal&Rock/FolkMetal/Korpiklaani-VoiceOfWilderness/Korpiklaani-FieldsInFlamesmp3,3.6654684187157605e-09,0.3226223811490358, 172.26524353,0.5992373650267867, G, minor,0.20651387213510253,0.28209340549409834
4597,music/Metal&Rock/SymphonicMetal/Epica-Retrospect/Epica-SerenadeofSelf-Destructionmp3,3.0984150973476543e-09,0.19567391401130402, 89.9667205811,0.7333695689127422, D, major,0.19975874547647768,0.28220055787473475
4598,music/Metal&Rock/SymphonicMetal/Nightwish-Once/07DeadGardensmp3,3.5062436831942257e-09,0.33116788756589244, 156.313400269,0.589576667003424, F, major,0.20820265379975875,0.2822368029688297
4599,music/Modern&Soundtrack/Orchestral&Instrumental/IvanTorrent-Reverie-TheCompilationAlbum/19-TheLightCrusadersmp3,1.6588351898088726e-09,0.19012506197499435, 84.8500213623,0.7112174817120233, F, minor,0.22774427020506635,0.2822717038877298
4600,music/Metal&Rock/PowerMetal/Helloween-RideTheSky/RidetheSky-TheVeryBestof1985-1998Disc2/Helloween-ICanmp3,3.781882361993819e-09,0.3458535376262444, 172.26512146,0.5827868057965032, G#, minor,0.20048250904704462,0.28228071406291866
4601,music/Modern&Soundtrack/Pop/TheBloodhoundGang/ShowUsYourHits[Explicit](BonusTrack)/08-KissMeWhereItSmellsFunny(AlbumVersion)mp3,2.769726060105508e-09,0.3256920982971545, 161.910140991,0.5872914384612806, A, minor,0.21616405307599518,0.28228689815103913
4602,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-TheBurningCold/02GodsGoFirstmp3,3.6497641862426283e-09,0.237364937748698, 89.8757171631,0.6708226870974734, G#, minor,0.2209891435464415,0.2822941930105943
4603,music/Metal&Rock/Metalcore/BringMeTheHorizon-ThatsTheSpirit/08_BringMeTheHorizon_Runmp3,3.044881187911187e-09,0.2895823032316307, 135.005477905,0.6218406388392527, B, minor,0.2178528347406514,0.28231894496410403
4604,music/Metal&Rock/FolkMetal/SaltatioMortis-WachstumÜberAlles/02Profitüberallesmp3,1.8981270220049856e-09,0.356562282952406, 95.9392547607,0.5580000540097801, D, minor,0.2147165259348613,0.2823197161987936
4605,music/Oldschool/RaidtheArcade-Armada/11-We'reNotGonnaTakeItmp3,2.9037277483788575e-09,0.3067303678519499, 149.532104492,0.6242768657063695, E, minor,0.1983112183353438,0.2823296136993477
4606,music/Songs/RockPop/HipHop/NF-LetYouDownmp3,2.2877124111244953e-09,0.3911008400630684, 147.847610474,0.5211164978901224, F, minor,0.21712907117008443,0.2823366028527469
4607,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-Fiction/01NothingToNoOnemp3,3.983889721005567e-09,0.2792708430375979, 107.917770386,0.626847695072355, B, minor,0.22340168878166466,0.28238005771887686
4608,music/Modern&Soundtrack/HipHop/ThePassionHifi/ThePassionHiFi-Alligatormp3,1.342926243103277e-09,0.3285666773924476, 154.005020142,0.5981892980102942, G, minor,0.20289505428226778,0.28241275775698393
4609,music/Metal&Rock/Metalcore/WhileSheSleeps/WhileSheSleeps-YouAreWe/04EmpireofSilencemp3,3.344048651547179e-09,0.2940069411993684, 121.819602966,0.6303547743319484, G, major,0.20530759951749095,0.2824173295982141
4610,music/Songs/BackingTrack/DeathCultureStudio/DMDT2UNCOMPRESSEDDRUMGROUPwav,3.207506360178388e-09,0.2151652228522502, 125.170578003,0.6671025826560611, C, minor,0.24752714113389626,0.2824487374624285
4611,music/Songs/Metal/German/Knorkator-DingInneSchnauzemp3,3.271584865137058e-09,0.2607239962922081, 123.876792908,0.6524704531541109, C, major,0.21664656212303982,0.2824602537102359
4612,music/Songs/BackingTrack/ToreFagerheim/MetalGuitarStuff-BackingTracks-OriginalSong-Ruins/MetalGuitarStuff-BackingTracks-OriginalSong-Ruins-01Ruinsmp3,3.6043018523951505e-09,0.19986488961441978, 119.994918823,0.7061767296451243, B, minor,0.22388419782870927,0.28248145517313883
4613,music/Metal&Rock/RockPunkSkaetc/LacrimasProfundere-Antiadore/06Abandonmp3,3.5513609605006533e-09,0.2846832808405103, 88.0245819092,0.6129938248014357, B, minor,0.23232810615199034,0.2825013038363243
4614,music/Metal&Rock/AlternativeMetal/SystemOfADown-StoragedMelodies/18OuterSpacemp3,2.497014629339879e-09,0.29439174519760086, 128.94909668,0.6040207267353475, C, minor,0.2316043425814234,0.2825042042528466
4615,music/Songs/Metal/Core/MakeThemSuffer-SaveYourselfmp3,3.6058373067457845e-09,0.36055347596707843, 150.087936401,0.5620103404617403, F, minor,0.2074788902291918,0.28251067756596193
4616,music/Metal&Rock/BlackMetal/Borknagar-WinterThrice/03ColdRunstheRivermp3,3.6974871593460202e-09,0.21963797820898734, 89.9301071167,0.6971377468807544, E, minor,0.21326899879372738,0.28251118189523905
4617,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-Beyond/03-IntheRimmp3,3.6365590002631574e-09,0.2332751961328279, 178.206283569,0.6978158227919825, C#, minor,0.19903498190591074,0.28253150111682
4618,music/Metal&Rock/MelodicDeathMetal/BloodredHourglass/BloodredHourglass-Heal/05-Remnantsmp3,3.6018917007932563e-09,0.28020805965759066, 96.8992004395,0.6504059654766592, C, minor,0.19951749095295537,0.2825328799222742
4619,music/Metal&Rock/AlternativeMetal/SystemOfADown-StoragedMelodies/18OuterSpacemp3,2.497014629339879e-09,0.29439174519760086, 128.94909668,0.6040207267353475, C, minor,0.2318455971049457,0.28256451788372716
4620,music/Metal&Rock/PowerMetal/Pentakill-SmiteandIgnite/Pentakill-SmiteandIgnite-07Thornmail-320kbpsmp3,3.3401656329730726e-09,0.27720355178954464, 89.9030075073,0.6241589001486957, A, major,0.22895054282267793,0.282578249525271
4621,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Dudes/ChildishGambino-STNMTN/ChildishGambino-STNMTN/01Dream_SouthernHospitality_PartnaDemmp3,2.340396193796446e-09,0.4678006336970618, 95.0385055542,0.44394701061894964, B, minor,0.21881785283474064,0.28264137487278707
4622,music/Metal&Rock/MelodicDeathMetal/Raunchy/Raunchy-DeathPopRomance/02-AbandonYourHopemp3,4.0494677383789294e-09,0.3013610482287903, 149.995315552,0.6227835193978295, D, major,0.20651387213510253,0.2826646109527975
4623,music/Metal&Rock/BlackMetal/Behemoth-Evangelion/04-TransmigratingBeyondRealmsOvAmentimp3,4.132350563578324e-09,0.20558347831603122, 129.714569092,0.7013385745324116, A, minor,0.22388419782870927,0.28270156370237565
4624,music/Modern&Soundtrack/Electronic/Pertubator-TheUncannyValley/07SheMovesLikeAKnifemp3,4.662261194457493e-09,0.36442712000757177, 154.838653564,0.55611043505119, E, minor,0.21037394451145958,0.28272787605812066
4625,music/Metal&Rock/AlternativeMetal/AlterBridge-Fortress/09FartherThanTheSunmp3,3.845967775071259e-09,0.27860294192655066, 79.6105651855,0.6204635100039856, A#, minor,0.2318455971049457,0.28272801322036245
4626,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartTwo/10Atrium-NoSecondChances(featNickHall)mp3,3.3965241514840764e-09,0.25567364648605245, 136.855575562,0.6699970487513012, G#, major,0.20530759951749095,0.2827445745378422
4627,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-Ragnarok/09-Wunjomp3,2.026951760576215e-09,0.24435857814652426, 139.853485107,0.6749224875265136, B, minor,0.2118214716525935,0.2827756348381458
4628,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-LongForgottenSongs/24AnyWayYouWantIt[Journeycover]mp3,3.6283943902853116e-09,0.3712648560116268, 148.148300171,0.5473541597295846, F#, major,0.21254523522316043,0.2827910636481915
4629,music/Modern&Soundtrack/HipHop/Aligatoah-TriebwerkeAkustik/04-DerBarmherzigstemp3,1.5399379862329877e-09,0.4185069104947657, 103.84413147,0.4774438943269718, G, major,0.23522316043425814,0.2827934916989834
4630,music/Modern&Soundtrack/Orchestral&Instrumental/IvanTorrent-Reverie-TheCompilationAlbum/02-Icarus(featJulieElven)mp3,1.682513459857613e-09,0.11301164288810804, 140.015136719,0.8186591493411409, A, major,0.19951749095295537,0.2827970712161795
4631,music/Oldschool/RaidtheArcade-Armada/04-DangerZonemp3,1.700347489046542e-09,0.2620491583054329, 156.593673706,0.661210694322246, G#, minor,0.20796139927623644,0.2828053134010657
4632,music/Metal&Rock/Metalcore/Caliban-Gravity/10-Infernomp3,3.301890435898696e-09,0.2627836029449666, 114.700759888,0.6504340553846184, F, minor,0.2180940892641737,0.2828279377239123
4633,music/Metal&Rock/AlternativeMetal/Disturbed-TheSickness/09-Disturbed-Conflictmp3,3.0768985531835518e-09,0.3833405135039113, 120.926612854,0.5195655853538979, A#, minor,0.2284680337756333,0.2828435339275852
4634,music/Metal&Rock/SymphonicMetal/Blackbriar-We'dRatherBurn/04-CryofaBansheemp3,2.9511232879838023e-09,0.2658636394067668, 119.92716217,0.6521570035373995, E, major,0.2135102533172497,0.2828827248031348
4635,music/Songs/BackingTrack/ToreFagerheim/MetalGuitarStuff-BackingTracks-Challengesmp3,2.9410906088053993e-09,0.19818907360666801, 94.974357605,0.7058495967470682, B, minor,0.22750301568154402,0.2828854222440927
4636,music/Songs/BackingTrack/ToreFagerheim/ToreFagerheim-EMinor-HeavyRock-80sMetalGuitarBackingTrackmp3,2.6926585120317035e-09,0.16345441575761563, 120.007377625,0.7520747953475396, A, minor,0.21616405307599518,0.2829233167184522
4637,music/Metal&Rock/AlternativeMetal/DiabloBlvd-ZeroHour/07-00_00mp3,8.511993475950268e-10,0.10036753645926681, 109.95401001,0.7980696084797284, D, minor,0.23329312424607962,0.28293256750906853
4638,music/Metal&Rock/FolkMetal/Skalmöld-VögguvisurYggdrasils/06-Skálmöld-Álfheimurmp3,3.278642757699225e-09,0.24879250518549734, 107.954750061,0.6851654784916901, G, major,0.19782870928829915,0.28294667406103235
4639,music/Metal&Rock/TechnicalDeathMetal/Aephanemer/Aephanemer-MementoMori/16TheCallOfTheWild(Instrumental)mp3,3.076504551158137e-09,0.22428597611688583, 142.027526855,0.7073676573523103, C, major,0.20024125452352232,0.28297372276730576
4640,music/Metal&Rock/MelodicDeathMetal/AtTheGates/AtTheGates-ToDrinkFromTheNightItself/08TheColoursoftheBeastmp3,3.5658551191288375e-09,0.21964243696318034, 178.20526123,0.6947144196709406, B, minor,0.21761158021712906,0.2829921101042763
4641,music/Metal&Rock/Metalcore/Architects/Architects-Daybreaker/10-FeatherOfLeadmp3,3.744831407643977e-09,0.3143489938517158, 162.123535156,0.6029757339362497, E, major,0.2147165259348613,0.28301031436691454
4642,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/Hammersmith/06-TheQuietPlacewav,2.623196957849357e-09,0.1517798265828358, 105.027175903,0.7470491732525244, A#, minor,0.23329312424607962,0.2830305316761592
