,id,scaled_rp,key,scale,scaled_levenshtein,scaled_mfcc,aggregated
3207,music/Songs/Metal/Punketc/IconForHire-GetWellmp3,0.30327220053652754, A, major,0.09249329758713137,0.049635304243325205,0.14846693412232803
3208,music/Songs/Metal/Punketc/IconForHire-GetWellmp3,0.30327220053652754, A, major,0.09249329758713137,0.049635304243325205,0.14846693412232803
3209,music/Modern&Soundtrack/HipHop/ThePassionHifi/ThePassionHiFi-GottaGetUpwav,0.32218608910923435, D, major,0.08579088471849866,0.037435757504325304,0.14847091044401944
3210,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-October/PigSquealsAndBreakdowns-October-10ThatWasThen-MadeofGlassmp3,0.23940074894453464, C, minor,0.08981233243967829,0.11620631964456149,0.14847313367625814
3211,music/Songs/RockPop/Indierock/Kontrust-TheButterflyDefectmp3,0.31634664123531314, G, major,0.08087578194816801,0.04820850589666468,0.1484769763600486
3212,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartTwo/09DoratheDestroyer-Inquisitionmp3,0.2438899585585629, G, major,0.09137622877569258,0.11019291343810358,0.14848636692411968
3213,music/Modern&Soundtrack/Pop/SarahBrightman-AWinterSymphony/03LorisCeroniJorgeAvendañoLührsAveMaria(duetwithFernandoLima)mp3,0.27229540547167275, D, major,0.08936550491510277,0.08381790050634141,0.1484929369643723
3214,music/Metal&Rock/TechnicalDeathMetal/IrreversibleMechanism/IrreversibleMechanism-InfiniteFields/IrreversibleMechanism-InfiniteFields-03Outburstmp3,0.20968738297204328, E, minor,0.11796246648793565,0.11790329879950931,0.14851771608649608
3215,music/Metal&Rock/TechnicalDeathMetal/IrreversibleMechanism/IrreversibleMechanism-InfiniteFields/IrreversibleMechanism-InfiniteFields-03Outburstmp3,0.20968738297204328, E, minor,0.11796246648793565,0.11790329879950931,0.14851771608649608
3216,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Shanell-MidnightMimosas/Shanell-MidnightMimosas/07-Hotel[ProdByStroud]mp3,0.21983141784323645, C, major,0.09294012511170688,0.13279819913994478,0.14852324736496272
3217,music/Metal&Rock/Metalcore/Architects/Architects-HolyHell/03MortalAfterAllmp3,0.26182923744798325, F#, minor,0.08556747095621091,0.09825682399422991,0.14855117746614135
3218,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/03-KillRock'nRollmp3,0.2949638388986915, G#, minor,0.09115281501340483,0.05958239199589219,0.14856634863599616
3219,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/03-KillRock'nRollmp3,0.2949638388986915, G#, minor,0.09115281501340483,0.05958239199589219,0.14856634863599616
3220,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/OriginalSongs/SilenceofTheNorthmp3,0.27742666763871154, D#, major,0.09316353887399464,0.07514094799994339,0.14857705150421652
3221,music/Metal&Rock/FolkMetal/Eluveitie-EverythingRemainsAsItNeverWas/09-Eluveitie-(Do)minionmp3,0.2627532747194854, B, minor,0.08780160857908847,0.0951964103033277,0.14858376453396718
3222,music/Metal&Rock/Doom/ParadiseLost-TragicIllusion25(TheRarities)/06-FaithDividesUs-DeathUnitesUs(LostinPragueOrchestraMix)mp3,0.25130039660119, F#, minor,0.08579088471849866,0.10871864695173013,0.14860330942380626
3223,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/14Antvmnosmp3,0.33208577304563097, G, major,0.08378016085790885,0.02999677499361255,0.14862090296571745
3224,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/Instrumental/14Antvmnosmp3,0.33208577304563097, G, major,0.08378016085790885,0.02999677499361255,0.14862090296571745
3225,music/Modern&Soundtrack/HipHop/ThePassionHifi/ThePassionHiFi-LowestTheorywav,0.3331128894870939, D#, minor,0.07797140303842717,0.03479618238694721,0.14862682497082275
3226,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-June/PigSquealsAndBreakdowns-June-06TheThirteenthFloor-Hypnocilmp3,0.259805395296151, F, minor,0.08847184986595175,0.09760534771593343,0.1486275309593454
3227,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/8OrbitCulture-OdysseyInstrumentalmp3,0.29794178666205406, C, minor,0.09495084897229669,0.05307743747119081,0.1486566910351805
3228,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Veto/HeavenShallBurn-Veto/01Godivawav,0.28510419593261116, G, minor,0.09539767649687221,0.06553967544888353,0.14868051595945564
3229,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-LongForgottenSongs/20ButTonightWeDancemp3,0.269223835342933, G#, minor,0.0773011617515639,0.09957331021447975,0.14869943576965888
3230,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Rpm10/16-LiketheAngel(Demo)mp3,0.22283844528069344, A#, minor,0.08288650580875782,0.14038120026013817,0.14870205044986315
3231,music/Metal&Rock/Oldschool&Others/Halestorm-IntoTheWildLife/03SickIndividualmp3,0.34929902725588635, E, minor,0.0788650580875782,0.01809218620066797,0.14875209051471086
3232,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/24BitWav/8OrbitCulture-OdysseyInstrumentalwav,0.2982464892042838, C, minor,0.09495084897229669,0.05308066585187445,0.14875933467615166
3233,music/Metal&Rock/TechnicalDeathMetal/Aronious/Aronious-TruthInPerception/Aronious-TruthInPerception-03DisillusionmentIImp3,0.2505846239579031, A, minor,0.10947274352100089,0.08626057176117541,0.1487726464133598
3234,music/Jazz&Klassik/BerühmteOrgelwerke/04Toccatad-mollDorische-Bachmp3,0.3115190069736196, D, minor,0.11863270777479892,0.016206825560997718,0.14878618010313874
3235,music/Metal&Rock/PowerMetal/BlindGuardian-SomewhereFarBeyond/BlindGuardian-TheBardsSong-TheHobbitmp3,0.2261118966945545, G#, minor,0.0886952636282395,0.13155881102788577,0.14878865711689326
3236,music/Metal&Rock/RockPunkSkaetc/TheOffspring-RiseAndFallRageAndGrace/03You'reGonnaGoFarKidmp3,0.3178705623084782, C, major,0.08266309204647006,0.04583819961562936,0.14879061799019253
3237,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-WithOdenOnOurSide/08_AmonAmarth_UnderTheNorthernStarmp3,0.24378116232037658, A, major,0.1079088471849866,0.09468454781001975,0.14879151910512764
3238,music/Metal&Rock/FolkMetal/Equilibrium-Armageddon/07_Equilibrium_RiseAgainmp3,0.2985034993615797, E, minor,0.08042895442359249,0.06747600620053373,0.1488028199952353
3239,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/Instrumental/02Eponamp3,0.29403503023942223, D, minor,0.08221626452189455,0.07017102921213941,0.1488074413244854
3240,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-GreyHeavens/07-TheGreatLiberationmp3,0.294353875003052, C, minor,0.11662198391420911,0.035483624558806215,0.14881982782535577
3241,music/Metal&Rock/Oldschool&Others/Halestorm-IntoTheWildLife/01Screammp3,0.28448819257768077, G, minor,0.0886952636282395,0.07333736388453939,0.14884027336348654
3242,music/Songs/BackingTrack/GuitarHero0650/RockMetal#1-Cmp3,0.3110437165723451, F, minor,0.07484361036639857,0.0607504547821693,0.14887926057363765
3243,music/Metal&Rock/ProgressiveMetal/DreamTheater-DreamTheater/02TheEnemyInsidewav,0.2644947022980723, E, minor,0.14857015192135836,0.033590564595994236,0.14888513960514163
3244,music/Modern&Soundtrack/HipHop/Mixtapemonkey/GoodStuff/KidCudi-DatKidFromCleveland/KidCudi-DatKidfromCLevELAND/04SkyMightFall(ProdByKanyeWest)(EarlyVersion)mp3,0.3411997469702977, G#, minor,0.0788650580875782,0.02661812641273574,0.14889431049020388
3245,music/Modern&Soundtrack/HipHop/Mixtapemonkey/GoodStuff/ChiddyBang-TheSwellyExpress/ChiddyBang-TheSwellyExpress_/05nowuknow(featjordanbrown)mp3,0.28577294246583257, C, minor,0.07864164432529044,0.08227925792040339,0.14889794823717548
3246,music/Metal&Rock/AlternativeMetal/ScarsOnBroadway-ScarsOnBroadway/07-KillEachOther_LiveForevermp3,0.2670581841078227, E, major,0.09092940125111706,0.0887257322441616,0.1489044392010338
3247,music/Metal&Rock/RockPunkSkaetc/GreenDay-AmericanIdiot/02_GreenDay_JesusOfSuburbiamp3,0.20779477547654557, C#, major,0.18543342269883825,0.05349253974118382,0.1489069126388559
3248,music/Songs/RockPop/RockPopIndie/PattyGurdy-TheLonging(StormSeekerCover)mp3,0.237042995619952, D#, major,0.09115281501340483,0.11854720571066618,0.148914338781341
3249,music/Modern&Soundtrack/Soundtrack/ShadowrunHongKongSoundtrack/SRHK_OfficialSoundtrack_320/Is0belmp3,0.3582081538976306, G#, minor,0.07685433422698838,0.011682444966870613,0.1489149776971632
3250,music/Metal&Rock/Buckethead/Buckethead-HoldMeForever/Bucketheadland-HoldMeForever(InmemoryofmymomNancyYorkCarroll)-01Nmp3,0.3125575790442713, G#, major,0.11282394995531725,0.021385226835146553,0.14892225194491168
3251,music/Metal&Rock/Buckethead/Buckethead-HoldMeForever/Bucketheadland-HoldMeForever(InmemoryofmymomNancyYorkCarroll)-01Nmp3,0.3125575790442713, G#, major,0.11282394995531725,0.021385226835146553,0.14892225194491168
3252,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/DivinityOriginalSin2-TheLostSongs/ImpishPocketRealm-hastedmp3,0.3450703526081351, G, minor,0.0788650580875782,0.022853073039030503,0.14892949457824795
3253,music/Metal&Rock/Stoner&BandcampStuff/Dirtwire-Dirtwire/Dirtwire-DIRTWIRE-05Knockmp3,0.27687451920745787, G, minor,0.07819481680071493,0.09173638874577009,0.14893524158464763
3254,music/Metal&Rock/MelodicDeathMetal/Shylmagoghnar/Shylmagoghnar-Transience/03-AsAllMustComeToPassmp3,0.25472038550062087, C, minor,0.15013404825737264,0.041997466250107064,0.14895063333603353
3255,music/Metal&Rock/MelodicDeathMetal/Parius/Parius-TheEldritchRealm/Parius-TheEldritchRealm-06TheBoundlessmp3,0.2504943759523432, A#, minor,0.08199285075960679,0.11439534399654705,0.14896085690283234
3256,music/Songs/Metal/Guitar&Buckethead/AndyJames-TheWindThatShakestheHeartmp3,0.21404563733532694, C, major,0.09986595174262734,0.13298041113446246,0.1489640000708056
3257,music/Songs/Metal/Guitar&Buckethead/AndyJames-TheWindThatShakestheHeartmp3,0.21404563733532694, C, major,0.09986595174262734,0.13298041113446246,0.1489640000708056
3258,music/Jazz&Klassik/Orgelsax-ConcertoEuropeo/14VivaldiConcertoD-DurAllegromp3,0.29671339073212516, D, major,0.0840035746201966,0.0662619298697952,0.148992965074039
3259,music/Metal&Rock/Doom/ParadiseLost-ThePlagueWithin/07_ParadiseLost_VictimOfThePastmp3,0.25565280493982206, F#, minor,0.10008936550491511,0.0912547763618623,0.1489989822688665
3260,music/Metal&Rock/MelodicDeathMetal/ChildrenOfBodom/ChildrenOfBodom-SkeletonsInTheCloset/05Don'tStopAtTheTopmp3,0.3196321285822806, G, minor,0.08333333333333333,0.04409568570149101,0.14902038253903496
3261,music/Modern&Soundtrack/Electronic/Gorillaz-DemonDays/10-AllAlone(featMartinaTopleyBird&RootsManuva)mp3,0.26725952807450176, G, major,0.09204647006255585,0.08783910399996732,0.1490483673790083
3262,music/Metal&Rock/PowerMetal/BlindGuardian-SomewhereFarBeyond/BlindGuardian-TimeWhatisTimemp3,0.20533383551831372, G#, minor,0.09897229669347632,0.1428652841609734,0.14905713879092117
3263,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-TheNinthWavemp3,0.22704414419185415, D#, minor,0.17493297587131368,0.045287870145701015,0.14908833006962294
3264,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-WarEternal/14-ArchEnemy-BreakingTheLawmp3,0.2369863837488768, F, minor,0.08668453976764968,0.12365805152305881,0.14910965834652842
3265,music/Metal&Rock/RockPunkSkaetc/BillyTalent-DeadSilence/09HangingbyaThreadmp3,0.30339352704078704, D, major,0.09874888293118857,0.04525372135623798,0.14913204377607117
3266,music/Metal&Rock/Oldschool&Others/DeepPurple-PerfectStrangers/03-Nobody'sHomemp3,0.2511467235267072, G, major,0.08802502234137623,0.10832093598671935,0.14916422728493425
3267,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/11-LonelyDaymp3,0.22473406175946772, G#, minor,0.08467381590705987,0.13809237867234686,0.14916675211295816
3268,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/11-LonelyDaymp3,0.22473406175946772, G#, minor,0.08467381590705987,0.13809237867234686,0.14916675211295816
3269,music/Metal&Rock/RockPunkSkaetc/Audioslave-Audioslave/04-WhatYouAremp3,0.27002229054811294, B, minor,0.07864164432529044,0.09916460998753736,0.14927618162031359
3270,music/Metal&Rock/MelodicDeathMetal/MorsPrincipiumEst/MorsPrincipiumEst-EmbersofaDyingWorld/10-ApprenticeofDeathmp3,0.24215289400572704, E, minor,0.12980339588918677,0.07587448807366866,0.1492769259895275
3271,music/Metal&Rock/RockPunkSkaetc/Pvris-WhiteNoise/03MyHousemp3,0.21570769223362501, C, major,0.09964253798033959,0.1325117031535698,0.14928731112251145
3272,music/Modern&Soundtrack/Electronic/Detektivbyrån-Wermland/Detektivbyrån-Wermland-13DygnetRuntwav,0.2948141419806813, A#, major,0.10232350312779268,0.050747399311366334,0.14929501480661342
3273,music/Metal&Rock/Oldschool&Others/IronMaiden-FromFearToEternity/IronMaiden-TheseColoursDontRunmp3,0.2058569472609483, A, minor,0.12533512064343164,0.11670308900218741,0.14929838563552245
3274,music/Metal&Rock/FolkMetal/Eluveitie-Slania_Evocation/Eluveitie-Omnosmp3,0.30292184741944433, A#, major,0.09249329758713137,0.05249886879,0.14930467126552524
3275,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Tinashe-Amethyst/Tinashe-Amethyst/01Tinashe-DreamsAreReal(ProdByMaeNMaejor&SmashDavid)mp3,0.24264550755357966, G#, major,0.09271671134941913,0.11256821732539495,0.14931014540946458
3276,music/Metal&Rock/Oldschool&Others/JudasPriest-Painkiller/06NightCrawlermp3,0.2658230824437346, E, major,0.08690795352993744,0.09527346281292129,0.14933483292886443
3277,music/Jazz&Klassik/Orgelsax-IchöffnedieTürweitamAbend/09DerOnkelmeinesOnkelsmp3,0.2585110596469895, B, minor,0.08333333333333333,0.10620668406855052,0.14935035901629112
3278,music/Metal&Rock/SymphonicMetal/Wildpath-Disclosure/Wildpath-Ignitedmp3,0.2760509174991807, B, minor,0.09428060768543342,0.07782301645007698,0.1493848472115637
3279,music/Metal&Rock/AlternativeMetal/AvengedSevenfold-Nightmare/09TonightTheWorldDiesmp3,0.23946499073748975, E, minor,0.09606791778373548,0.1126704949789743,0.1494011345000665
3280,music/Modern&Soundtrack/Soundtrack/ShadowrunHongKongSoundtrack/SRHK_OfficialSoundtrack_320/BadQimp3,0.3431512230743281, D#, minor,0.07752457551385165,0.027581396779148556,0.14941906512244277
3281,music/Metal&Rock/Metalcore/Caliban-Gravity/02-MeinschwarzesHerzmp3,0.25231994759898607, C, minor,0.07975871313672922,0.11625595827750242,0.1494448730044059
3282,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/24BitWav/7OrbitCulture-Corotwav,0.28192877289535373, A, major,0.09159964253798034,0.0748512555519028,0.14945989032841228
3283,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-WithOdenOnOurSide/09_AmonAmarth_PredictionOfWarfaremp3,0.2777986854353861, B, major,0.15236818588025022,0.018230756917744947,0.14946587607779377
3284,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Clayman/07-SatellitesAndAstronautsmp3,0.18759314952514805, C, minor,0.08199285075960679,0.1789198852345322,0.14950196183976236
3285,music/Songs/Klassik/MatthiasRascher-DanceWithMemp3,0.35310711051978383, G, minor,0.0777479892761394,0.017687109922240166,0.14951406990605445
3286,music/Metal&Rock/RockPunkSkaetc/TheOffspring-RiseAndFallRageAndGrace/08Nothingtownmp3,0.2640134799011953, E, major,0.09428060768543342,0.09025712465314059,0.1495170707465898
3287,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/7OrbitCulture-Corotmp3,0.2821352536263407, A, major,0.09159964253798034,0.07483191262695926,0.14952226959709342
3288,music/Metal&Rock/SymphonicMetal/Nightwish-Once/07DeadGardensmp3,0.2915451825489974, F, major,0.12064343163538874,0.0363849515108165,0.14952452189840088
3289,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-TwilightOfTheThunderGod/07_NoFearfortheSettingSunmp3,0.26298374134573427, A, minor,0.10701519213583557,0.07858546147458421,0.14952813165205137
3290,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-WarEternal/08-ArchEnemy-StolenLifemp3,0.23915411977954298, F, minor,0.08623771224307418,0.12320254889592298,0.14953146030618006
3291,music/Modern&Soundtrack/Pop/TheBloodhoundGang/ShowUsYourHits[Explicit](BonusTrack)/02-FireWaterBurn(AlbumVersion)[Explicit]mp3,0.3157897644017677, E, minor,0.08378016085790885,0.04908090737852424,0.14955027754606692
3292,music/Metal&Rock/AlternativeMetal/Rammstein-Videos95-11/Pussywav,0.2419470580568708, A, minor,0.08489722966934764,0.12190457570614717,0.1495829544774552
3293,music/Metal&Rock/AlternativeMetal/Disturbed-TheSickness/10-Disturbed-Shout2000mp3,0.2982412449762875, G#, minor,0.07663092046470063,0.07389458330250868,0.14958891624783227
3294,music/Modern&Soundtrack/Pop/Rock'n'Pop-Christmas/09HJohnsonThePoweroflovemp3,0.24078376362940468, E, minor,0.10902591599642537,0.09900771433419993,0.14960579798667664
3295,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/DarkwingDuckmp3,0.21355444230816184, D, minor,0.09919571045576407,0.13613195818178184,0.1496273703152359
3296,music/Oldschool/DiamondCityRadio-MusicInspiredbyFallout4/33-TheWanderermp3,0.26949322531713826, D, major,0.08065236818588024,0.09875869127502579,0.14963476159268144
3297,music/Oldschool/DiamondCityRadio-MusicInspiredbyFallout4/28-IDon'tWanttoSettheWorldonFiremp3,0.3188110200315754, A#, major,0.08891867739052725,0.0412057834050581,0.14964516027572025
3298,music/Metal&Rock/RockPunkSkaetc/StoneSour-AudioSecrecy/13_StoneSour_Imperfectmp3,0.2336029325035188, F#, major,0.08087578194816801,0.13446563040388976,0.14964811495185884
3299,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-25SevenPranks-PathsUnknownmp3,0.27776732753109656, C, minor,0.08221626452189455,0.08902584397166846,0.14966981200821985
3300,music/Metal&Rock/Atmospheric&Nichtmetallisches/IvarBjørnson&EinarSelvik-Hugsjá/09-Utsynmp3,0.23650567717770435, D, minor,0.09874888293118857,0.11378303691326826,0.14967919900738705
3301,music/Metal&Rock/Atmospheric&Nichtmetallisches/IvarBjørnson&EinarSelvik-Hugsjá/09-Utsynmp3,0.23650567717770435, D, minor,0.09874888293118857,0.11378303691326826,0.14967919900738705
3302,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2015/TauCross-RelapseSampler2015-04FireInTheSkymp3,0.2430890101958109, G, minor,0.10857908847184987,0.09748964583533055,0.14971924816766377
3303,music/Songs/Metal/Guitar&Buckethead/Waxx-TurnUpmp3,0.19854148562617285, C, minor,0.07551385165326184,0.1751197163811027,0.1497250178868458
3304,music/Songs/Metal/Guitar&Buckethead/Waxx-TurnUpmp3,0.19854148562617285, C, minor,0.07551385165326184,0.1751197163811027,0.1497250178868458
3305,music/Metal&Rock/TechnicalDeathMetal/Aephanemer/Aephanemer-MementoMori/16TheCallOfTheWild(Instrumental)mp3,0.30076838256660426, C, major,0.10880250223413762,0.03964244917872184,0.14973777799315457
3306,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-03Sarpanitum-GlorificationUponThePowderedBonesOfTheSunderedDeadmp3,0.25413773887458524, E, minor,0.12421805183199285,0.07086039336487152,0.14973872802381652
3307,music/Metal&Rock/FolkMetal/InExtremo-QuidProQuo/08_InExtremo_Moonshinermp3,0.26236137614044763, C, major,0.09606791778373548,0.0907985350374514,0.14974260965387817
3308,music/Modern&Soundtrack/Pop/NeoMagazinRoyale#GreatestHitz/13BabyGotLaugengebaeck-JanTeigmp3,0.3125602871292202, F, major,0.09897229669347632,0.037700999984532954,0.14974452793574317
3309,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Endgame/04DisparitybyDesignmp3,0.2904344378651831, F, minor,0.07618409294012511,0.0826333401475877,0.1497506236509653
3310,music/Metal&Rock/Oldschool&Others/IronMaiden-FromFearToEternity/IronMaiden-AfraidToShootStrangersmp3,0.2127493028615603, A, major,0.16890080428954424,0.06762256465187988,0.14975755726766146
3311,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-VolumeII/PigSquealsAndBreakdowns-VolumeII-20ConsumedBySilence-TheTyrannyofTraditionmp3,0.24341460367907525, C, minor,0.0985254691689008,0.10735876910635943,0.14976628065144518
3312,music/Metal&Rock/FolkMetal/Skalmöld-SinfoniuhljomsveitIslands/SkálmöldSinfóníuhljómsveitÍslands-Helmp3,0.27196198863188925, B, minor,0.1432082216264522,0.03414555424255915,0.1497719215003002
3313,music/Metal&Rock/PostRock/EarthScience-FlaresEP/EarthScience-FlaresEP-05TheFlorescentAirWaltzmp3,0.24613846429746775, C, major,0.09919571045576407,0.10403663770681518,0.14979027082001564
3314,music/Songs/Metal/Punketc/Blink-182-Adam'sSongmp3,0.26015003134500864, F, major,0.09405719392314567,0.09517363836387271,0.14979362121067566
3315,music/Songs/Metal/Punketc/Blink-182-Adam'sSongmp3,0.26015003134500864, F, major,0.09405719392314567,0.09517363836387271,0.14979362121067566
3316,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-LongForgottenSongs/11Lanternsmp3,0.2252902723181448, D#, minor,0.0788650580875782,0.14522734621563016,0.14979422554045105
3317,music/Metal&Rock/MelodicDeathMetal/MeadowsEnd/MeadowsEnd-Sojourn/04Heathens'Embracemp3,0.2811034517680614, B, minor,0.13270777479892762,0.03557883898967516,0.14979668851888805
3318,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-GapVarGinnunga/03Bjarkanmp3,0.32733920939050376, D, major,0.10612153708668454,0.016030580142927162,0.14983044220670516
3319,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-GapVarGinnunga/03Bjarkanmp3,0.32733920939050376, D, major,0.10612153708668454,0.016030580142927162,0.14983044220670516
3320,music/Jazz&Klassik/TheNewSoundOfClassic/16Handel'sMinuetmp3,0.3043930038215807, D#, major,0.0824396782841823,0.0626655593868105,0.14983274716419118
3321,music/Metal&Rock/Deathcore/TheAcaciaStrain/TheAcaciaStrain-Gravebloom/02PlagueDoctormp3,0.2900142118578701, A#, minor,0.09651474530831099,0.06297037232969142,0.1498331098319575
3322,music/Metal&Rock/Deathcore/SuicideSilence-SuicideSilence/SuicideSilence/04DyingInARedRoommp3,0.21768240198709818, E, minor,0.1208668453976765,0.11097248529572916,0.14984057756016794
3323,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/04-JetPilotmp3,0.33259426972663647, C, minor,0.08690795352993744,0.030089720894269475,0.14986398138361448
3324,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/04-JetPilotmp3,0.33259426972663647, C, minor,0.08690795352993744,0.030089720894269475,0.14986398138361448
3325,music/Metal&Rock/PostRock/IfTheseTreesCouldTalk-TheBonesOfADyingWorld/07TheGivingTreemp3,0.2369233025637569, A, minor,0.09919571045576407,0.11348550606636441,0.14986817302862845
3326,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Veto/01-HeavenShallBurn-HeavenShallBurnGodivamp3,0.2863707629646773, G, minor,0.09718498659517426,0.0661048974206661,0.14988688232683922
3327,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-39Goatsblood-Drullmp3,0.2999108868109901, A#, minor,0.13181411974977658,0.017959244630418626,0.14989475039706177
3328,music/Metal&Rock/AlternativeMetal/FiveFingerDeathPunch-TheWrongSideOfHeaven/05_FiveFingerDeathPunch_BurnMFmp3,0.31405843840989506, B, major,0.07998212689901697,0.05567582793555379,0.14990546441482194
3329,music/Metal&Rock/AlternativeMetal/Raubtier-SkrietFranVildmarken/Raubtier-Mordbrandsrökmp3,0.2050040509511998, G#, minor,0.08556747095621091,0.15916327157751156,0.14991159782830743
3330,music/Metal&Rock/RockPunkSkaetc/RedHotChiliPeppers-GreatestHits/15_FortuneFaded(NewSong)mp3,0.35839825716249785, B, minor,0.07596067917783736,0.015526619886518588,0.14996185207561794
3331,music/Songs/Metal/Guitar&Buckethead/AlexSchmeia-TooLatemp3,0.2978957062324469, D#, minor,0.09897229669347632,0.053045381657340476,0.1499711281944212
3332,music/Songs/Metal/Guitar&Buckethead/AlexSchmeia-TooLatemp3,0.2978957062324469, D#, minor,0.09897229669347632,0.053045381657340476,0.1499711281944212
3333,music/Metal&Rock/TechnicalDeathMetal/Obscura/Obscura-Omnivium/05-PrismalDawnmp3,0.2235750228940642, G, minor,0.12779267202859695,0.09854588262176905,0.1499711925148101
3334,music/Metal&Rock/TechnicalDeathMetal/Obscura/Obscura-Omnivium/05-PrismalDawnmp3,0.2235750228940642, G, minor,0.12779267202859695,0.09854588262176905,0.1499711925148101
3335,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Clayman/05-SquareNothingmp3,0.21700553119902996, C, minor,0.09003574620196604,0.14287908229649418,0.14997345323249675
3336,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/14-Arkona-Rusmp3,0.25662859672368143, D, minor,0.15281501340482573,0.04050035486652306,0.14998132166501008
3337,music/Metal&Rock/Metalcore/AugustBurnsRed/AugustBurnsRed-SleddinRide/AugustBurnsRed–LittleDrummerBoymp3,0.24293927029232532, A, major,0.08780160857908847,0.1192281022038933,0.1499896603584357
3338,music/Metal&Rock/AlternativeMetal/Disturbed-Immortalized/02-Disturbed-Immortalizedmp3,0.34484033732937774, B, minor,0.09271671134941913,0.012421430653069675,0.1499928264439555
3339,music/Metal&Rock/BlackMetal/CradleOfFilth-HammerOfTheWitches/09TheVampyreatMySidewav,0.24171338901270617, G, minor,0.15281501340482573,0.0554970905541448,0.15000849765722557
3340,music/Metal&Rock/Metalcore/Architects/Architects-Daybreaker/04-Daybreakmp3,0.270318310024316, C#, minor,0.07998212689901697,0.09982394746399571,0.15004146146244288
3341,music/Metal&Rock/Atmospheric&Nichtmetallisches/Skyforest-Unity/Skyforest-Unity-03AutumnalEmbracemp3,0.23804363300858095, G, major,0.1872207327971403,0.024876684065632215,0.15004701662378447
3342,music/Metal&Rock/Atmospheric&Nichtmetallisches/Skyforest-Unity/Skyforest-Unity-03AutumnalEmbracemp3,0.23804363300858095, G, major,0.1872207327971403,0.024876684065632215,0.15004701662378447
3343,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Endgame/05Satellitemp3,0.275765128566118, G#, major,0.09361036639857015,0.08090318345329776,0.1500928928059953
3344,music/Metal&Rock/AlternativeMetal/SystemOfADown-StoragedMelodies/15Dammp3,0.25274844831030974, C, minor,0.08310991957104558,0.11442522931716939,0.15009453239950823
3345,music/Metal&Rock/AlternativeMetal/SystemOfADown-StoragedMelodies/15Dammp3,0.25274844831030974, C, minor,0.08310991957104558,0.11442522931716939,0.15009453239950823
